SiteID,ValidNode,SiteType,SiteName.x,SiteDescription.x,SiteTypeName.x,RKM.x,RKMTotal.x,Latitude.x,Longitude.x,path,Area.x,Branch,Site type,Purpose,Operational_Assessment,Original_Fasttrack,Data_Steward,O&M,Funding,ConfigID,Area.y,Model_Branch,branch num,PATH,SiteName.y,SiteTypeName.y,Interrogation Site Subbasin Code,SubBasin Name,RKM.y,RKMTotal.y,AntennaGroup,SiteDescription.y,Latitude.y,Longitude.y,Data Steward Name,Steward Email,Steward Phone,Steward Organization,Steelhead_TRT_POPID,Steelhead_POP_NAME,Steelhead_ESU_DPS,Steelhead_MPG,Chinook_TRT_POPID,Chinook_POP_NAME,Chinook_ESU_DPS,Chinook_MPG
MHPFBY,NA,MRR,MHP - Release into the Forebay within 0.5 km upstream of Dam,NA,Intra-Dam Release Site,140.031,171,45.957154,-122.556063,GRA.Below_GRA.Below_GRA_Other.MHPFBY,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHPTAL,NA,MRR,MHP - Release into the Tailrace within 0.5 km downstream of Dam,NA,Intra-Dam Release Site,140.031,171,45.957154,-122.556063,GRA.Below_GRA.Below_GRA_Other.MHPTAL,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MILL2C,NA,MRR,"Mill Creek, SF Clearwater River",NA,River,522.224.120.052,918,45.91755108,-116.0510484,GRA.Clearwater.SFClearwater.SC1.SC2.MILL2C,Clearwater,SFClearwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MILL3C,NA,MRR,"Mill Creek, Columbia River at The Dalles, OR",NA,River,304,304,45.573559,-121.238811,GRA.Below_GRA.Below_GRA_Other.MILL3C,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MILL4C,NA,MRR,"Mill Creek, Lower Columbia River, Washington",NA,River,087,87,46.24196546,-123.2550373,GRA.Below_GRA.Below_GRA_Other.MILL4C,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MILL5C,NA,MRR,"Mill Creek, Lemhi River Basin",NA,River,522.303.416.066,1307,44.70991067,-113.5943462,GRA.Salmon.Lemhi.LLR.LRW.MILL5C,Salmon,Lemhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MILLC,NA,MRR,"Mill Creek, Walla Walla River",NA,River,509.054,563,46.06678322,-118.1599711,GRA.Below_GRA.Below_GRA_Other.MILLC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINAMR,NA,MRR,Minam River,NA,River,522.271.131.016,940,45.33887738,-117.6001786,GRA.Grande_Ronde.Wallowa.WR1.MR1.MINAMR,Grande_Ronde,Wallowa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINKC,NA,MRR,Mink Creek,NA,River,522.224.120.037.051,954,46.04778614,-115.085498,GRA.Clearwater.Selway.SW1.SW2.MINKC,Clearwater,Selway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINP,NA,MRR,Minthorn Acclimation Pond,NA,Acclimation Pond,465.109,574,45.66925065,-118.6201537,GRA.Below_GRA.Below_GRA_Other.MINP,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIS2EF,NA,MRR,"East Fork Mission Creek, Wenatchee Basin",NA,River,754.017.017,788,47.35754751,-120.4523437,GRA.Below_GRA.Below_GRA_Other.MIS2EF,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MISS2C,NA,MRR,"Mission Creek, Wenatchee River",NA,River,754.017,771,47.40993775,-120.5096483,GRA.Below_GRA.Below_GRA_Other.MISS2C,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MISSC,NA,MRR,Mission Creek,NA,River,522.224.019.016,781,46.22683464,-116.7021208,GRA.Clearwater.Lapwai.LAP.MIS.MISSC,Clearwater,Lapwai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MISSNC,NA,MRR,"Mission Creek, Umatilla River",NA,River,465.098,563,45.62621665,-118.616137,GRA.Below_GRA.Below_GRA_Other.MISSNC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLAK2C,NA,MRR,"Middle Fork Lake Creek, Metolius River watershed",NA,River,328.177.061.003,569,44.44025227,-121.6812198,GRA.Below_GRA.Below_GRA_Other.MLAK2C,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLRSNI,NA,MRR,"Miller Sands Island, Columbia River Estuary",NA,Avian Colony,038,38,46.246187,-123.650665,GRA.Below_GRA.Below_GRA_Other.MLRSNI,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOLALR,NA,MRR,Molalla River,NA,River,163.057,220,45.09257425,-122.5060238,GRA.Below_GRA.Below_GRA_Other.MOLALR,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONCWF,NA,MRR,"West Fork Monumental Creek, Big Creek watershed, MF Salmon River",NA,River,522.303.319.029.038.024,1235,45.01155836,-115.2146803,GRA.Salmon.Big_Creek.TAY.MONCWF,Salmon,Big_Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONT,NA,MRR,Montlake Hatchery,NA,Hatchery,*,0,47.644913,-122.308123,GRA.Below_GRA.Below_GRA_Other.MONT,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONUMC,NA,MRR,"Monumental Creek, Big Creek watershed, MF Salmon River",NA,River,522.303.319.029.038,1211,45.02468734,-115.1136799,GRA.Salmon.Big_Creek.TAY.MONUMC,Salmon,Big_Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOONSC,NA,MRR,"Moonshine Creek, Umatilla River",NA,River,465.108,573,45.63542496,-118.5545724,GRA.Below_GRA.Below_GRA_Other.MOONSC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOOS2C,NA,MRR,Moose Creek (Selway River),NA,River,522.224.120.037.065,968,46.14217768,-114.9126834,GRA.Clearwater.Selway.SW1.SW2.MOOS2C,Clearwater,Selway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOOS2N,NA,MRR,"North Fork Moose Creek, Selway River",NA,River,522.224.120.037.065.006,974,46.26494224,-114.9404117,GRA.Clearwater.Selway.SW1.SW2.MOOS2N,Clearwater,Selway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOOS3C,NA,MRR,"Moose Creek, Potlatch River watershed",NA,River,522.224.024.076,846,46.87962806,-116.4503946,GRA.Clearwater.Potlatch.JUL.HLM.MOOS3C,Clearwater,Potlatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOOSEC,NA,MRR,Moose Creek,NA,River,522.303.282.031,1138,45.32124277,-115.2795686,GRA.Salmon.Salmon_Other.MOOSEC,Salmon,Salmon_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOSESC,NA,MRR,Moses Creek - tributary to South Fork Haden Creek,NA,River,981.076.022.019.003.000,1101,48.40403527,-119.106325,GRA.Below_GRA.Below_GRA_Other.MOSESC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOYERC,NA,MRR,"Moyer Creek, trib. to Panther Creek, Salmon River",NA,River,522.303.338.047,1210,44.95095065,-114.2720946,GRA.Salmon.Panther_Creek.PCA.MOYERC,Salmon,Panther_Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MPOTLC,NA,MRR,"Middle Potlatch Creek, Potlatch River watershed",NA,River,522.224.024.016,786,46.66480384,-116.7972641,GRA.Clearwater.Potlatch.JUL.MPOTLC,Clearwater,Potlatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSANTR,NA,MRR,"Middle Santiam River, Oregon",NA,River,163.174.019.064,420,44.52143646,-122.3249951,GRA.Below_GRA.Below_GRA_Other.MSANTR,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSKF,NA,MRR,Methow Steelhead Kelt Facility,NA,Other,843.081,924,48.473126,-120.190372,GRA.Below_GRA.Below_GRA_Other.MSKF,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSLA2C,NA,MRR,"Middle Fk South Fk Lake Creek, Metolius River watershed",NA,River,328.177.061,566,44.43807718,-121.6658089,GRA.Below_GRA.Below_GRA_Other.MSLA2C,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MUDDYP,NA,MRR,Muddy River Acclimation Pond,NA,Acclimation Pond,140.087.008,235,46.123474,-122.015801,GRA.Below_GRA.Below_GRA_Other.MUDDYP,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MUDDYR,NA,MRR,Muddy River - tributary to Lewis River,NA,River,140.087,227,46.168627,-122.034597,GRA.Below_GRA.Below_GRA_Other.MUDDYR,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MULTCH,NA,MRR,"Multnomah Channel, Columbia River",NA,River,139,139,45.73614931,-122.8428504,GRA.Below_GRA.Below_GRA_Other.MULTCH,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MURDSF,NA,MRR,"South Fork Murderers Creek, South Fork John Day River Basin",NA,River,351.341.027.012,731,44.25982749,-119.3561101,GRA.Below_GRA.Below_GRA_Other.MURDSF,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MUSCRC,NA,MRR,"Musgrove Creek, trib. to Panther Creek, Salmon River",NA,River,522.303.338.047,1210,45.06709276,-114.385849,GRA.Salmon.Panther_Creek.PCA.MUSCRC,Salmon,Panther_Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MVFLAP,NA,MRR,"Moving Falls Acc. Ponds, WF Hood River",NA,Acclimation Pond,273.020.004,297,45.57294795,-121.6574191,GRA.Below_GRA.Below_GRA_Other.MVFLAP,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MXWLCN,NA,MRR,Maxwell Diversion Canal - headgate to diversion screen (km 000-002),NA,River,465.024,489,45.7996231,-119.3419949,GRA.Below_GRA.Below_GRA_Other.MXWLCN,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAF,NA,MRR,Nason Acclimation Facility,NA,Acclimation Pond,754.089.014,857,47.76742,-120.800302,GRA.Below_GRA.Below_GRA_Other.NAF,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAPEEC,NA,MRR,"Napeequa River, tributary to White River",NA,River,754.090.028,872,48.01925332,-120.8995767,GRA.Below_GRA.Below_GRA_Other.NAPEEC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NASONC,NA,MRR,Nason Creek (tributary to Wenatchee River),NA,River,754.089,843,47.7819426,-120.8776371,GRA.Below_GRA.Below_GRA_Other.NASONC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NATCHR,NA,MRR,Natches River,NA,River,539.187,726,46.7732199,-120.855647,GRA.Below_GRA.Below_GRA_Other.NATCHR,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NBG,NA,MRR,"Nursery Bridge Diversion Dam, Walla Walla River",NA,Dam,509.072,581,45.93759599,-118.3826219,GRA.Below_GRA.Below_GRA_Other.NBG,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NBGFBY,NA,MRR,NBG - Release into the Forebay within 0.5 km upstream of Dam,NA,Intra-Dam Release Site,509.072,581,45.93759599,-118.3826219,GRA.Below_GRA.Below_GRA_Other.NBGFBY,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NBGTAL,NA,MRR,NBG - Release into the Tailrace within 0.5 km downstream of Dam,NA,Intra-Dam Release Site,509.072,581,45.93759599,-118.3826219,GRA.Below_GRA.Below_GRA_Other.NBGTAL,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEALC,NA,MRR,"Neal Creek, tributary to Hood River (OR)",NA,River,273.007,280,45.59497023,-121.4994291,GRA.Below_GRA.Below_GRA_Other.NEALC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NESPR,NA,MRR,"Nespelem River, tributary to Columbia River",NA,River,928,928,48.243304,-118.982548,GRA.Below_GRA.Below_GRA_Other.NESPR,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEWSOC,NA,MRR,Newsome Creek,NA,River,522.224.120.084,950,45.90832503,-115.6297078,GRA.Clearwater.SFClearwater.SC1.SC2.NEWSOC,Clearwater,SFClearwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFCHEW,NA,MRR,North Fork Chewelah Creek,NA,River,1121.073.003.000,1197,48.376785,-117.664615,GRA.Below_GRA.Below_GRA_Other.NFCHEW,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFLBC,NA,MRR,North Fork Little Boulder Creek,NA,River,1031.039.006,1076,48.939881,-118.3124,GRA.Below_GRA.Below_GRA_Other.NFLBC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFSTRP,NA,MRR,North Fork Salmon River Rotary Screw Trap,NA,Trap or Weir,522.303.381.001,1207,45.409864,-113.99186,GRA.Salmon.Salmon_Other.NFSTRP,Salmon,Salmon_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFTEAN,NA,MRR,North Fork Teanaway River,NA,River,539.284.017,840,47.36206421,-120.8586832,GRA.Below_GRA.Below_GRA_Other.NFTEAN,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NILEC,NA,MRR,"Nile Creek, tributary to Naches River",NA,River,539.187.047,773,46.86678645,-121.0652099,GRA.Below_GRA.Below_GRA_Other.NILEC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NISP,NA,MRR,Niagara Springs Hatchery,NA,Hatchery,*,0,42.66309016,-114.6771112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLVP,NA,MRR,North Lapwai Valley Acclimation Pond,NA,Acclimation Pond,522.224.019.001,766,46.44350526,-116.8149396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NNANAC,NA,MRR,North Nanamkin Creek - tributary to Sanpoil River,NA,River,981.055,1036,48.3396725,-118.7940172,GRA.Below_GRA.Below_GRA_Other.NNANAC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NONE,NA,MRR,Deprecated null value used only to support legacy data.,NA,Other,*,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NPTH,NA,MRR,Nez Perce Tribal Hatchery,NA,Hatchery,522.224.038,784,46.5199,-116.6606,GRA.Clearwater.Clearwater_Other.NPTH,Clearwater,Clearwater_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSANTR,NA,MRR,"North Santiam River, Oregon",NA,River,163.174.019,356,44.75200426,-122.2857408,GRA.Below_GRA.Below_GRA_Other.NSANTR,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSCAPC,NA,MRR,North Scappoose Creek,NA,River,139.003.004.009,155,45.82394451,-122.9511147,GRA.Below_GRA.Below_GRA_Other.NSCAPC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OAKC,NA,MRR,"Oak Creek, Tributary to Tieton River",NA,River,539.187.028.003,757,46.72944105,-120.9372234,GRA.Below_GRA.Below_GRA_Other.OAKC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OASP,NA,MRR,Oak Springs Hatchery,NA,Hatchery,*,0,45.21971083,-121.0806173,GRA.Below_GRA.Below_GRA_Other.OASP,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCEAN,NA,MRR,Ocean Recovery,NA,Other,~~~,0,46.8986,-124.6986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCHOCC,NA,MRR,"Ochoco Creek, Crooked River",NA,River,328.177.072,577,44.32300371,-120.5972909,GRA.Below_GRA.Below_GRA_Other.OCHOCC,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OHARAC,NA,MRR,O'Hara Creek,NA,River,522.224.120.037.012,915,46.04350151,-115.5182008,GRA.Clearwater.Selway.SW1.OHARAC,Clearwater,Selway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OKANR,NA,MRR,Okanogan River,NA,River,858,858,48.764855,-119.407613,GRA.Below_GRA.Below_GRA_Other.OKANR,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OKRCRY,NA,MRR,Cormorant Rookery on Cassimer Bar,NA,Avian Colony,858.001,859,48.098795,-119.71632,GRA.Below_GRA.Below_GRA_Other.OKRCRY,Below_GRA,Below_GRA_Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OLDMAC,NA,MRR,Old Man Creek,NA,River,522.224.120.037.028,931,46.23296345,-115.2727677,GRA.Clearwater.Lochsa.LRL.LRU.OLDMAC,Clearwater,Lochsa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
